-0.11489171187118412, 13.154898431236273
-0.04511025884325193, 18.098647771707217
-0.12348112234068295, 10.832452847064113
-0.03820434317755907, 17.362191536940024
-0.0682201494111215, 13.739924285372275
-0.11131588730760064, 9.392981968770819
-0.026085396404765326, 16.115962720994407
-0.003036772181113179, 17.710843376460854
-0.06037626503310811, 10.661831190000125
-0.11470069706308568, 5.019783216649223
-0.04209716631570561, 9.980185132172638
-0.15247727056118165, 0.18925386819894285
-0.17818692825361265, 3.2120462906989684
-0.0979167709966191, 0.5388041396347578
-0.07645053392059768, 0.5545763242400268
-0.10441645843985548, 3.6131381829241533
-0.132206805525305, 7.669288683047534
-0.19603122729560257, 13.700751296650258
-0.1302641773233532, 12.121350396382589
-0.06896254673384732, 9.875700185239982
-0.03851834289753651, 9.740708918965206
-0.1775190211800508, 23.34000306156622
-0.1348534005366444, 23.875037002497898
-0.1320307580749418, 27.085310797742885
-0.03889799980465654, 22.95433123964133
-0.13880510664622586, 35.08617900842123
-0.15691133816975444, 40.415347765252356
-0.05211562648554065, 36.78162007477064
-0.14949614958712143, 49.17019031767662
-0.04976345168426839, 46.396031372387704
-0.07801380917650622, 54.379284181162475
-0.10600393402168837, 62.41081336036407
-0.04388915504827455, 63.156624074735326
-0.013765536452293859, 66.52367385868395
-0.1423913971298189, 84.62211402177036
-0.08620390509232667, 87.875353052692
-0.09242330372699019, 96.23676584684694
-0.17381759619409767, 110.13380889786015
-0.19980980865550163, 120.3956431692622
-0.14347623094520118, 126.50918149533612
-0.15483512218555245, 137.17740669919934
-0.11015860990464788, 144.66623341491447
-0.04435684387210159, 150.15725582114996
-0.15707248454746542, 170.8218943344371
-0.11883844592315587, 180.76735816302653
-0.059010985477120845, 189.07624316146243
-0.09236244836407685, 205.92660242548266
-0.17000661891432944, 226.0255099327218
-0.14216591776268112, 239.88840848901927
-0.1559455412601114, 257.21596327216946
-0.11845317898333238, 272.0684524453096
-0.11345718164242716, 290.01591090325593
-0.007242496959792888, 299.45111750047937
-0.10068345290177608, 328.710004065621
-0.1948280594257131, 356.2147410369095
-0.18082942148527578, 378.0446282075537
-0.1621808783019148, 400.74750147527186
-0.1996990236892243, 427.8740474176299
-0.08416897407820922, 446.5713666017883
-0.1274697043737781, 477.5815736577734
-0.08640678401530906, 503.60052109882395
-0.14638886768527754, 538.6109264182616
-0.13618007808167826, 570.1267149109848
-0.06241824442130621, 598.1439145337972
-0.16961013053671561, 641.5487251732376
-0.10382475215205673, 674.4182674282581
-0.005234973479084281, 704.1765101927193
-0.05259718103357525, 750.2409430490803
-0.14225978649100188, 800.4445515942778
-0.12474179128803922, 844.4459553887682
-0.10527059798445837, 890.401411046007
-0.10410157908670162, 939.9811065057825
-0.16524470320074905, 996.1733959151961
-0.1334121171563593, 1048.686024379763
-0.14987079772522752, 1106.8904326346576
-0.16432441382545465, 1167.6009999110242
-0.13286876290589617, 1228.2258039313517
-0.0731893790530771, 1289.1710533780251
-0.12601915066396518, 1361.9122242875828
-0.0999232224523265, 1431.7569603438908
-0.047430673719997964, 1502.2492867444134
-0.0070102466840546995, 1576.4727007965596
-0.10449561006461199, 1667.788636724317
-0.1672194203000526, 1757.8246195934983
-0.17592574771269334, 1848.0086302547456
-0.10648630044005855, 1937.1347536308008
-0.12823028945646353, 2036.60501496312
